,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
19236,No,1.0,0.9998109698049835
19237,No,1.0,0.9999164412717095
19238,No,1.0,0.9999208513000997
19239,No,1.0,0.9999306250083795
19240,No,1.0,0.9996926537474085
19241,No,1.0,0.9999204937224269
19242,No,1.0,0.9999079788972756
19243,No,1.0,0.9998588761135945
19244,No,1.0,0.9998903394839842
19245,No,1.0,0.9999319361258716
19246,No,1.0,0.999921566441278
19247,No,1.0,0.9998798514722953
19248,No,1.0,0.9999191826344888
19249,No,1.0,0.9998098973284485
19250,No,1.0,0.999925142169393
19251,No,1.0,0.9998461244924994
19252,No,1.0,0.9999356311290551
19253,No,1.0,0.9999038073576505
19254,No,1.0,0.9998760377062386
19255,No,1.0,0.9999053567850382
19256,No,1.0,0.999943378794853
19257,No,1.0,0.9998574460087201
19258,No,1.0,0.9999299098534469
19259,No,1.0,0.9998883133686028
19260,No,1.0,0.9999208513000997
19261,No,1.0,0.9998604253986084
19262,No,1.0,0.9998558967428726
19263,No,1.0,0.9998523214951752
19264,No,1.0,0.9998206222037653
19265,No,1.0,0.9998734157650628
19266,No,1.0,0.9999189442570325
19267,No,1.0,0.9998421918100967
19268,No,1.0,0.9998847379031397
19269,No,0.9,0.999921447248621
19270,No,1.0,0.9998866448154923
19271,No,1.0,0.9998855721777559
19272,No,1.0,0.9999321745137005
19273,No,1.0,0.9999291946990259
19274,No,1.0,0.9999190634421159
19275,No,1.0,0.9999141766761902
19276,No,1.0,0.99987925557039
19277,No,1.0,0.9999125080362685
19278,No,1.0,0.9999028538701035
19279,No,1.0,0.9998396892060442
19280,No,1.0,0.999935869517765
19281,No,1.0,0.9999604240811819
19282,No,1.0,0.9999178715482698
19283,No,1.0,0.9999179907332253
19284,No,1.0,0.9999097667136142
19285,No,1.0,0.9999131039798174
19286,No,1.0,0.9999003509614339
19287,No,1.0,0.9999181099254703
19288,No,1.0,0.9998607829329756
19289,No,1.0,0.9999365846769599
19290,No,1.0,0.999924546211394
19291,No,0.9,0.9946998247915818
19292,Yes,0.7,0.996688283417448
19293,No,0.9,0.9912644362290924
19294,No,0.9,0.9993793050960424
19295,No,0.9,0.9939609518504143
19296,No,0.8,0.9575061536990166
19297,No,0.9,0.9993910922885109
19298,No,0.9,0.9992227639789955
19299,No,0.9,0.9996701375272788
19300,No,0.9,0.9997144560921267
19301,No,0.9,0.9993787097687642
19302,No,0.9,0.9997833244759207
19303,No,0.9,0.9857710476621089
19304,No,0.9,0.999319182729067
19305,No,1.0,0.9998353990671837
19306,No,1.0,0.9994426497353306
19307,Yes,0.6,0.5305125157403204
19308,Yes,0.7,0.9995860383737525
19309,No,0.9,0.9998572076678064
19310,No,0.9,0.9858086975477491
19311,No,1.0,0.9999291946990259
19312,No,1.0,0.9999077405224903
19313,No,1.0,0.9999189442570325
19314,No,1.0,0.9998261038876674
19315,No,1.0,0.9998999934056426
19316,No,1.0,0.9999115545331495
19317,No,1.0,0.9999244270256572
19318,No,0.9,0.9995656708715253
19319,No,0.9,0.9995993789360562
19320,No,1.0,0.9988985285922534
19321,Yes,0.7,0.9970571829808583
19322,Yes,0.6,0.9794731872368078
19323,No,0.8,0.8172304242089854
19324,Yes,0.6,0.9392369591382448
19325,Yes,0.8,0.9994975470083918
19326,Yes,0.7,0.9977159338121914
19327,No,0.9,0.5304052997308223
19328,No,0.9,0.6783902372985998
19329,No,0.9,0.9931921306183601
19330,No,0.9,0.9901805947219084
19331,No,1.0,0.9997442422889105
19332,No,0.9,0.9995952099784828
19333,No,1.0,0.9997747451949632
19334,No,0.9,0.5305559647872728
19335,No,1.0,0.9996820507254192
19336,No,0.9,0.8663388084821806
19337,No,0.9,0.9996429764830677
19338,No,1.0,0.999869363679742
19339,No,1.0,0.9999176331638507
19340,No,1.0,0.9999439747713518
19341,Yes,0.6,0.9577523467795025
19342,No,0.9,0.9995765096094261
19343,No,1.0,0.9998814008261862
19344,No,1.0,0.999774387720459
19345,No,1.0,0.9998550625148414
19346,No,1.0,0.999796670304583
19347,No,1.0,0.9998712705336739
19348,No,0.9,0.9996161742492132
19349,No,1.0,0.9999308633958958
19350,No,1.0,0.99983230066441
19351,No,1.0,0.9997500805832837
19352,No,1.0,0.9998844995411701
19353,No,1.0,0.9999454051273113
19354,No,1.0,0.9999120312845954
19355,No,1.0,0.999898086446007
19356,No,1.0,0.9998777062270985
19357,No,1.0,0.999931697745375
19358,No,1.0,0.9998308706266454
19359,No,1.0,0.9999206129149703
19360,No,1.0,0.9994089522497214
19361,No,1.0,0.9998413576080499
19362,No,1.0,0.9998317048053932
19363,No,1.0,0.9999109585905241
19364,No,1.0,0.9997905931366742
19365,No,1.0,0.9998052499628225
19366,No,1.0,0.999818953880008
19367,No,1.0,0.999913580732002
19368,No,1.0,0.999947073876698
19369,No,1.0,0.9999281219647156
19370,No,1.0,0.9999343199921671
19371,No,1.0,0.9998458861397349
19372,No,1.0,0.9999073829640566
19373,No,1.0,0.9999058335262538
19374,No,1.0,0.999890458665658
19375,No,1.0,0.9998755609865043
19376,No,1.0,0.9999566097022262
19377,No,1.0,0.9999295522725348
19378,No,1.0,0.9997917847333165
19379,No,1.0,0.9999210896780105
19380,No,1.0,0.9998986823736853
19381,No,1.0,0.999936823065897
19382,No,1.0,0.9998808049160824
19383,No,1.0,0.999942425229556
19384,No,1.0,0.999911792908844
19385,No,1.0,0.9998616171657796
19386,No,1.0,0.9999226391540047
19387,No,1.0,0.9999179907332253
19388,No,1.0,0.9998128764311587
19389,No,1.0,0.999892365596196
19390,No,1.0,0.9998233630346849
19391,No,1.0,0.9998791363900517
19392,No,1.0,0.9990242712863802
19393,No,1.0,0.9999450475372202
19394,No,1.0,0.9998696020381034
19395,No,1.0,0.9998892668350091
19396,No,1.0,0.9999263340864565
19397,No,1.0,0.9998514872846768
19398,No,1.0,0.9999338432228186
19399,No,1.0,0.9995535222317562
19400,No,1.0,0.999911912093075
19401,No,1.0,0.9998852146345244
19402,No,1.0,0.999905475968502
19403,No,1.0,0.999935273546097
19404,No,1.0,0.9999521993597025
19405,No,1.0,0.9999098858976037
19406,No,1.0,0.9999430212054865
19407,No,1.0,0.9999290755054595
19408,No,1.0,0.9998959411180357
19409,No,1.0,0.999896298672378
19410,No,0.9,0.999831585645272
19411,No,1.0,0.999892246414295
19412,No,1.0,0.9999138191081796
19413,No,1.0,0.9998809241038948
19414,No,1.0,0.999937776622214
19415,No,1.0,0.9999536297383403
19416,No,1.0,0.9999444515564443
19417,No,1.0,0.9999125080362685
19418,No,1.0,0.9999388493741573
19419,No,1.0,0.9999372998439418
19420,No,1.0,0.9999231159180111
19421,No,1.0,0.9999313401638235
19422,No,1.0,0.9999096475223637
19423,No,1.0,0.9999464778947144
19424,No,1.0,0.9999249037905161
19425,No,1.0,0.9999491002239198
19426,No,1.0,0.9999382534007133
19427,No,1.0,0.9999653112986742
19428,No,1.0,0.9999438555760236
19429,No,1.0,0.9999356311290551
19430,No,1.0,0.9998961794900081
19431,No,1.0,0.9999585168898854
19432,No,1.0,0.999935869517765
19433,No,1.0,0.9998803281940752
19434,No,1.0,0.999911792908844
19435,No,1.0,0.9999637616874363
19436,No,1.0,0.9999029730532689
19437,No,1.0,0.9998710321894647
19438,No,1.0,0.9999361079065316
19439,No,1.0,0.9994653938868079
19440,No,1.0,0.9998456478015768
19441,No,1.0,0.9988860394364685
19442,No,1.0,0.999858995291518
19443,No,1.0,0.9998717472513625
19444,No,1.0,0.9998698403965215
19445,No,1.0,0.9996913432273397
19446,No,1.0,0.9999203745371731
19447,No,1.0,0.9998947492735768
19448,No,1.0,0.9999059527170496
19449,No,1.0,0.9997894015414519
19450,No,1.0,0.9999364654825127
19451,No,1.0,0.9999040457314982
19452,No,1.0,0.9998955835638214
19453,No,1.0,0.9998778254072664
19454,No,1.0,0.9999011852636277
19455,No,1.0,0.999909051580875
19456,No,1.0,0.9998982056286041
19457,No,1.0,0.9999075021477618
19458,No,1.0,0.9999032114269176
19459,No,1.0,0.9998986823736853
19460,No,1.0,0.99990261549654
19461,No,1.0,0.9998784213083194
19462,No,1.0,0.9998984440011163
19463,No,1.0,0.9999421868356455
19464,No,1.0,0.9998243163809589
19465,No,1.0,0.9999070253984754
19466,No,1.0,0.9999451667326904
19467,Yes,0.6,0.5308734341794049
19468,No,1.0,0.9999104818395896
19469,No,1.0,0.999921208870625
19470,No,1.0,0.9998436218640537
19471,No,1.0,0.9999010660806753
19472,No,1.0,0.9998929615131897
19473,No,1.0,0.9999177523560532
19474,No,1.0,0.9999190634421159
19475,No,1.0,0.9999144150525098
19476,No,1.0,0.9999159645108857
19477,No,1.0,0.9999455243228242
19478,No,1.0,0.8804598934037727
19479,No,1.0,0.9999142958679805
19480,No,1.0,0.9999160837028892
19481,No,1.0,0.7053329619833621
19482,No,1.0,0.9999175139789379
19483,No,1.0,0.9998656691760569
19484,No,1.0,0.9998843803602065
19485,No,1.0,0.9999023771230333
19486,No,1.0,0.9999526761523544
19487,No,1.0,0.9998955835638214
19488,No,1.0,0.9999241886396754
19489,No,1.0,0.9998756801664166
19490,No,1.0,0.9999079788972756
19491,No,1.0,0.9999346775747843
19492,No,1.0,0.9999048800367747
19493,No,1.0,0.9998867639967257
19494,No,1.0,0.9997776049374032
19495,No,1.0,0.9999024963061419
19496,No,1.0,0.999883426905735
19497,No,1.0,0.9998500572049204
19498,No,1.0,0.999896417854762
19499,No,1.0,0.9999218048193594
19500,No,1.0,0.999872343148793
19501,No,1.0,0.9998345648853537
19502,No,1.0,0.9999234734893462
19503,No,1.0,0.999870555472117
19504,No,1.0,0.9999355119347216
19505,No,1.0,0.9999045224793639
19506,No,1.0,0.9999039265409296
19507,No,1.0,0.999911792908844
19508,No,0.9,0.997599180741081
19509,No,1.0,0.9999005893344576
19510,No,1.0,0.9999468354816792
19511,No,1.0,0.9998593528253739
19512,No,1.0,0.9997476976072148
19513,No,1.0,0.9998399275573314
19514,No,1.0,0.9999238310680846
19515,No,1.0,0.9995364907976888
19516,No,0.8,0.530323266137676
19517,No,1.0,0.9998290830968655
19518,No,1.0,0.9998558967428726
19519,No,1.0,0.9998899819317729
19520,No,1.0,0.9998906970290482
19521,No,1.0,0.9999134615475722
19522,No,1.0,0.9998177622073363
19523,No,1.0,0.9999067870239174
19524,No,1.0,0.999808229037136
19525,No,0.9,0.6785198445230348
19526,No,1.0,0.9998781829478556
19527,No,1.0,0.9998684102614147
19528,No,1.0,0.9999177523560532
19529,No,1.0,0.9998118039525784
19530,No,1.0,0.9999162028949069
19531,No,1.0,0.999825508046893
19532,No,1.0,0.9999327704835214
19533,No,1.0,0.9998796131114907
19534,No,1.0,0.9577551868365118
19535,No,1.0,0.9999077405224903
19536,No,1.0,0.9999336048345919
19537,No,1.0,0.9997468635567488
19538,No,0.8,0.9556305373318323
19539,No,1.0,0.999843741040159
19540,No,1.0,0.7306954970879116
19541,No,1.0,0.9999142958679805
19542,No,1.0,0.9999172755946042
19543,No,1.0,0.9998667417706172
19544,No,1.0,0.9998511297681834
19545,No,1.0,0.9999016620101295
19546,No,1.0,0.9999154877575644
19547,No,1.0,0.9998910545815152
19548,No,1.0,0.9998292022712378
19549,No,1.0,0.9997964319781567
19550,No,1.0,0.999864954118506
19551,No,1.0,0.9998305131175239
19552,No,1.0,0.9998452902871714
19553,No,1.0,0.9998048924628621
19554,No,1.0,0.999892365596196
19555,No,1.0,0.9998529173664786
19556,No,1.0,0.999867099307243
19557,No,1.0,0.9998514872846768
19558,No,1.0,0.9998257463947996
19559,No,1.0,0.9998855721777559
19560,No,1.0,0.9999243078326592
19561,No,1.0,0.9998469586985235
19562,No,1.0,0.9998458861397349
19563,No,1.0,0.9998567309570499
19564,No,0.9,0.9997213663311131
19565,No,0.9,0.9989001939411102
19566,No,1.0,0.9998724623283217
19567,No,1.0,0.9999019003761905
19568,No,1.0,0.9999045224793639
19569,No,1.0,0.9999252613624905
19570,No,1.0,0.9997805838566004
19571,No,1.0,0.9998691253359875
19572,No,1.0,0.9998895051981153
19573,No,1.0,0.9999072637730902
19574,No,1.0,0.9999035689838597
19575,No,1.0,0.9997978619084684
19576,No,1.0,0.9998411192709713
19577,No,0.9,0.999802390054013
19578,No,1.0,0.999876633606226
19579,No,1.0,0.9999445707518435
19580,No,1.0,0.9999122696604036
19581,No,1.0,0.9998860489022633
19582,No,1.0,0.9999152493809891
19583,No,1.0,0.9998351607315255
19584,No,1.0,0.9998706746514326
19585,No,1.0,0.9999187058723578
19586,No,1.0,0.9998582802387399
19587,No,1.0,0.9999028538701035
19588,No,1.0,0.9998631664550408
19589,No,1.0,0.9998968945989909
19590,No,1.0,0.9999417100552707
19591,No,1.0,0.999861259645664
19592,No,1.0,0.999874845907329
19593,No,1.0,0.9999318169392539
19594,No,1.0,0.999896417854762
19595,No,1.0,0.99983230066441
19596,No,1.0,0.9998829501824777
19597,No,1.0,0.9998451711108814
19598,No,1.0,0.9998560159058911
19599,No,1.0,0.9999075021477618
19600,No,1.0,0.9998432643503727
19601,No,1.0,0.9999079788972756
19602,No,1.0,0.9998736541243901
19603,No,1.0,0.9999095283384027
19604,No,1.0,0.9998947492735768
19605,No,1.0,0.9998948684630514
19606,No,1.0,0.9998678143663282
19607,No,1.0,0.9998921272324081
19608,No,1.0,0.9998536324154215
19609,No,1.0,0.9998895051981153
19610,No,1.0,0.9998974905186837
19611,No,1.0,0.9998858105399812
19612,No,1.0,0.9998872407290764
19613,No,1.0,0.9998432643503727
19614,No,1.0,0.9998252697135925
19615,No,1.0,0.9994584871915176
19616,No,1.0,0.9997795114417571
19617,No,1.0,0.9999586360869611
19618,No,1.0,0.999819311370447
19619,No,1.0,0.9998844995411701
19620,No,1.0,0.999925142169393
19621,No,1.0,0.9999057143427474
19622,No,1.0,0.9999196593968471
19623,No,1.0,0.9998993974844581
19624,No,0.9,0.9997364977045027
19625,No,1.0,0.9999175139789379
19626,No,1.0,0.999917394786764
19627,No,1.0,0.9998263422211666
19628,No,1.0,0.99992728761822
19629,No,1.0,0.9998884325500351
19630,No,1.0,0.9999076213387565
19631,No,1.0,0.9999085748308497
19632,No,1.0,0.9999152493809891
19633,No,1.0,0.9913361279806405
19634,No,1.0,0.9998930807024512
19635,No,1.0,0.9999299098534469
19636,No,1.0,0.9999167988406579
19637,No,1.0,0.9999363462880796
19638,No,1.0,0.9996744262587631
19639,No,1.0,0.9999339624169533
19640,No,1.0,0.9999234734893462
19641,No,1.0,0.9946964041156748
19642,No,1.0,0.99995696730009
19643,No,1.0,0.999937776622214
19644,No,1.0,0.9874518655736805
19645,No,1.0,0.9999417100552707
19646,No,1.0,0.999940398906774
19647,Yes,0.6,0.5618310038561111
19648,No,1.0,0.9998921272324081
19649,No,1.0,0.9999326512895288
19650,No,1.0,0.999929313885331
19651,No,1.0,0.999890577847346
19652,No,1.0,0.9994570582119947
19653,No,1.0,0.9998747267275162
19654,No,1.0,0.9998804473745557
19655,No,1.0,0.9998635239903881
19656,No,1.0,0.9999010660806753
19657,No,0.9,0.999517197164605
19658,No,1.0,0.9999001125957424
19659,No,1.0,0.9998264613952123
19660,No,1.0,0.9999061910914088
19661,No,1.0,0.999922043204773
19662,No,1.0,0.9998992782944437
19663,No,1.0,0.999872343148793
19664,No,1.0,0.9998908162107646
19665,No,1.0,0.9999091707720544
19666,No,1.0,0.9999100050888825
19667,No,1.0,0.999890458665658
19668,No,1.0,0.9998665034129377
19669,No,1.0,0.999837067447481
19670,No,1.0,0.9998698403965215
19671,No,0.9,0.9996647766678914
19672,No,1.0,0.9998000068223196
19673,No,1.0,0.9998977288910255
19674,No,1.0,0.9998344457103422
19675,No,1.0,0.9998384974941088
19676,No,1.0,0.999806918234615
19677,No,1.0,0.9997964319781567
19678,No,1.0,0.9997984577182182
19679,No,1.0,0.999841715121049
19680,No,1.0,0.9998564926163067
19681,No,1.0,0.999831108961281
19682,No,1.0,0.9998178813803593
19683,No,1.0,0.9998516064617196
19684,No,1.0,0.9999243078326592
19685,No,1.0,0.9999172755946042
19686,No,1.0,0.9998718664308202
19687,No,1.0,0.9998711513688372
19688,No,1.0,0.9998587569502351
19689,No,1.0,0.999894987645265
19690,No,1.0,0.9998463628307711
19691,No,0.9,0.9994037132962373
19692,No,1.0,0.9998722239692784
19693,No,1.0,0.999917156409734
19694,No,1.0,0.9999327704835214
19695,No,1.0,0.9998544666422595
19696,No,0.9,0.9980177909503977
19697,No,1.0,0.9998835460865848
19698,No,1.0,0.999910362648254
19699,No,1.0,0.9999257381277472
19700,No,1.0,0.9999047608461067
19701,No,1.0,0.9999396837375756
19702,No,1.0,0.9996841951435107
19703,No,1.0,0.9998985631837561
19704,No,1.0,0.9998874790916995
19705,No,1.0,0.9999088132058339
19706,Yes,0.6,0.9837392228355484
19707,No,0.9,0.9922389075909234
19708,No,1.0,0.9997765325257553
19709,No,0.9,0.9996849099408652
19710,No,1.0,0.9998775870469447
19711,No,1.0,0.999663704522739
19712,No,1.0,0.9998103739877774
19713,No,1.0,0.9999241886396754
19714,No,1.0,0.9998819967293698
19715,No,1.0,0.9998943917270638
19716,No,1.0,0.9998410000951785
19717,No,1.0,0.9998175238758823
19718,No,1.0,0.9995653135445046
19719,No,1.0,0.9997764133722096
19720,No,1.0,0.9998899819317729
19721,No,0.9,0.9990325996881274
19722,No,1.0,0.999935154351806
19723,No,1.0,0.9999521993597025
19724,No,1.0,0.9999157261341967
19725,No,1.0,0.9999365846769599
19726,No,1.0,0.9999284795451163
19727,No,1.0,0.9999320553197789
19728,No,1.0,0.999890458665658
19729,No,1.0,0.9998209796948009
19730,No,1.0,0.9998779445874486
19731,No,1.0,0.9999302674272115
19732,No,1.0,0.9999226391540047
19733,No,1.0,0.9999127464121904
19734,No,1.0,0.9999053567850382
19735,No,1.0,0.9997849926820307
19736,No,1.0,0.9999138191081796
19737,No,1.0,0.9999114353416858
19738,No,1.0,0.9998728198669931
19739,No,1.0,0.9998785404885726
19740,No,1.0,0.9999452859281749
19741,No,1.0,0.9998771103264718
19742,No,1.0,0.9999301482335173
19743,No,1.0,0.9996919389154221
19744,No,1.0,0.9998240780479425
19745,No,1.0,0.999853274898161
19746,No,1.0,0.9999452859281749
19747,No,1.0,0.9999017811931529
19748,No,1.0,0.9999311017761935
19749,No,1.0,0.9999120312845954
19750,No,1.0,0.9999350351575294
19751,No,1.0,0.999921924012059
19752,No,1.0,0.9998939149840284
19753,No,1.0,0.9999193018268759
19754,No,1.0,0.9998821159100493
19755,No,1.0,0.9999227583468039
19756,No,1.0,0.999878063767645
19757,No,1.0,0.9998908162107646
19758,No,1.0,0.9999184674950152
19759,No,1.0,0.9999040457314982
19760,No,1.0,0.9999375382330494
19761,No,1.0,0.9999206129149703
19762,No,1.0,0.999905475968502
19763,No,1.0,0.9999142958679805
19764,No,1.0,0.999902734679677
19765,No,1.0,0.9999113161575117
19766,No,1.0,0.9999096475223637
19767,No,1.0,0.9998741308286652
19768,No,1.0,0.9998062032627272
19769,No,1.0,0.9999380150114352
19770,No,1.0,0.9999471930724098
19771,No,1.0,0.9999268108522246
19772,No,1.0,0.9998557775653183
19773,No,1.0,0.9998873599103809
19774,No,1.0,0.999948146649529
19775,No,1.0,0.9999425444247136
19776,No,1.0,0.9997270852278453
19777,No,1.0,0.9998575651864731
19778,No,1.0,0.9998927231492597
19779,No,1.0,0.9999102434642076
19780,No,1.0,0.9999405181016902
19781,No,1.0,0.9998199072075284
19782,No,1.0,0.999743884839861
19783,No,1.0,0.9998201455395507
19784,No,1.0,0.9998974905186837
19785,No,1.0,0.9999338432228186
19786,No,1.0,0.9998871215477863
19787,No,1.0,0.9998885517387568
19788,No,1.0,0.9999003509614339
19789,No,1.0,0.99985863777234
19790,No,1.0,0.9999110777746556
19791,No,1.0,0.9999224007757245
19792,No,1.0,0.9999516033710262
19793,No,1.0,0.9998373057981433
19794,No,1.0,0.9998750842669973
19795,Yes,0.6,0.9839484232973728
19796,Yes,0.7,0.9888596319536577
19797,Yes,0.7,0.9977367006156856
19798,Yes,0.6,0.9238177600059841
19799,Yes,0.6,0.8664344728194685
19800,Yes,0.8,0.9984151249094702
19801,Yes,0.6,0.6219634808580204
19802,Yes,0.6,0.9042104393352266
19803,Yes,0.6,0.8171644238362806
19804,Yes,0.6,0.8348476044833009
19805,No,0.8,0.5308324586942413
19806,No,0.9,0.6496232764915801
19807,Yes,0.7,0.9939928695136128
19808,Yes,0.6,0.8513645336032867
19809,Yes,0.6,0.9321263824499968
19810,Yes,0.7,0.994676353216249
19811,Yes,0.7,0.9932041249356484
19812,Yes,0.8,0.9991126788193867
19813,Yes,0.6,0.9574377413058889
19814,No,0.9,0.9888535702971187
19815,Yes,0.6,0.9237024016034471
19816,Yes,0.7,0.9912950089594799
19817,Yes,0.6,0.9238838940322003
19818,Yes,0.6,0.970555697139037
19819,No,0.9,0.9795585113569182
19820,No,0.9,0.6789607348004589
19821,Yes,0.6,0.9624083340190422
19822,Yes,0.6,0.8515394578670011
19823,Yes,0.6,0.8803362603846977
19824,Yes,0.6,0.9768491425294619
19825,Yes,0.7,0.9874396611569086
19826,No,0.9,0.7973626223006527
19827,No,1.0,0.9998901011134042
19828,Yes,0.6,0.6786570812759484
19829,Yes,0.7,0.9912859891858625
19830,Yes,0.6,0.8802558898683892
19831,Yes,0.8,0.9984152436973732
19832,Yes,0.7,0.9705104453228338
19833,Yes,0.6,0.8660616352103278
19834,No,0.9,0.7054301677519111
19835,No,0.8,0.7045363545626819
19836,No,0.8,0.5306985114975211
19837,Yes,0.7,0.991280600441136
19838,Yes,0.6,0.9237602820391982
19839,Yes,0.7,0.997105418403858
19840,Yes,0.7,0.9952716158013846
19841,Yes,0.6,0.9624740359757473
19842,Yes,0.8,0.9979930943682943
19843,Yes,0.8,0.9994461029641125
19844,No,0.9,0.7975243952058078
19845,No,0.9,0.9990262938918497
19846,No,0.9,0.9987647313442858
19847,No,0.9,0.9953012563291653
19848,No,0.9,0.5920233505757394
19849,No,0.9,0.9997760559116576
19850,No,1.0,0.9998581610609016
19851,No,0.9,0.999138978070178
19852,No,1.0,0.999762472316257
19853,No,0.9,0.9984304544772886
19854,No,0.9,0.9963194201299462
19855,No,1.0,0.9999376574276245
19856,No,0.9,0.9994574154712279
19857,No,0.9,0.9994027607145949
19858,No,1.0,0.9998738924837743
19859,No,0.9,0.9995063597389061
19860,No,1.0,0.99989784807358
19861,No,1.0,0.999917394786764
19862,No,1.0,0.9998839036292196
19863,No,1.0,0.9998837844483272
19864,No,1.0,0.9999258573209157
19865,No,1.0,0.9999122696604036
19866,No,1.0,0.9999378958168175
19867,No,0.9,0.999233119153552
19868,No,1.0,0.9996547699275403
19869,No,1.0,0.9998415959451853
19870,No,1.0,0.999898920739036
19871,No,1.0,0.9998841419983222
19872,No,1.0,0.9999256189345929
19873,No,1.0,0.9998513681076482
19874,No,1.0,0.9999563713049341
19875,No,1.0,0.999746267806842
19876,No,1.0,0.9997992918553742
19877,No,0.9,0.9994557483207415
19878,No,1.0,0.9997696215271885
19879,No,1.0,0.9999176331638507
19880,No,0.9,0.9998711513688372
19881,No,1.0,0.9999326512895288
19882,No,1.0,0.9999307442021305
19883,No,1.0,0.9998687677986372
19884,No,1.0,0.9999291946990259
19885,No,1.0,0.9998906970290482
19886,No,1.0,0.9998808049160824
19887,No,1.0,0.9995866339118112
19888,No,1.0,0.9998995166672116
19889,No,1.0,0.9999157261341967
19890,No,1.0,0.9999113161575117
19891,No,1.0,0.999912984788169
19892,No,1.0,0.999909289963248
19893,No,1.0,0.9999301482335173
19894,No,1.0,0.9999434979901243
19895,No,1.0,0.9999277643917183
19896,No,1.0,0.9999311017761935
19897,No,1.0,0.9999049992201816
19898,Yes,0.6,0.6786962188574612
19899,No,1.0,0.9999500538028578
19900,No,1.0,0.9999021387495836
19901,No,1.0,0.9999224007757245
19902,No,0.9,0.6509915319725404
19903,No,1.0,0.9999271684321565
19904,No,1.0,0.9999324129015863
19905,No,1.0,0.9999438555760236
19906,No,1.0,0.9999140574916894
19907,No,1.0,0.9998870023665102
19908,No,1.0,0.9999178715482698
19909,No,1.0,0.9999241886396754
19910,No,0.9,0.9317584179817305
19911,No,1.0,0.9999401605169844
19912,No,1.0,0.999921566441278
19913,No,0.9,0.9998351607315255
19914,No,1.0,0.9999039265409296
19915,No,1.0,0.9998351607315255
19916,No,1.0,0.9999343199921671
19917,No,1.0,0.999933128058309
19918,No,1.0,0.9999568480995752
19919,No,0.9,0.9999100050888825
19920,No,0.9,0.9997177920736379
19921,No,0.9,0.9998146639174146
19922,No,0.9,0.999651672608207
19923,No,0.9,0.9391139378072922
19924,No,0.9,0.9980207594703797
19925,No,1.0,0.9998805665550504
19926,No,0.9,0.9998468395220347
19927,Yes,0.6,0.7298215878447699
19928,No,1.0,0.9999016620101295
19929,Yes,0.6,0.7543674917252292
19930,No,1.0,0.9999182291177295
19931,No,0.9,0.9967607622027796
19932,No,0.9,0.9998591144694557
19933,No,0.9,0.9996627514896278
19934,No,0.9,0.7051238384157045
19935,No,1.0,0.9999340816111022
19936,Yes,0.6,0.9838248306188504
19937,Yes,0.7,0.9901451809711092
19938,No,1.0,0.9998833077248994
19939,No,0.9,0.9998438602162785
19940,No,0.9,0.9997567530279656
19941,No,0.9,0.999867576022943
19942,No,1.0,0.9997036143745712
19943,No,1.0,0.9999024963061419
19944,No,1.0,0.9999106010236644
19945,No,1.0,0.9999414716651684
19946,No,1.0,0.9999256189345929
19947,Yes,0.6,0.5611686722448013
19948,No,1.0,0.9999066678402974
19949,No,1.0,0.9999045224793639
19950,No,0.9,0.999750795485941
19951,No,0.9,0.9987754338460112
19952,No,1.0,0.9998797322918859
19953,No,1.0,0.9998785404885726
19954,No,1.0,0.9999133423558813
19955,No,1.0,0.9999156069422358
19956,No,1.0,0.9998790172097274
19957,No,0.9,0.9998446944204133
19958,No,0.9,0.9997903548262453
19959,No,1.0,0.9997783198742913
19960,No,1.0,0.9997349488006396
19961,No,1.0,0.999831108961281
19962,Yes,0.6,0.797385732403885
19963,No,0.9,0.9998032241944498
19964,No,0.9,0.999831108961281
19965,No,0.9,0.9997223194782966
19966,No,0.9,0.9995962819919902
19967,No,0.9,0.9997588977517851
19968,No,1.0,0.9999333664464221
19969,No,1.0,0.9999526761523544
19970,No,1.0,0.9999159645108857
19971,No,1.0,0.9999500538028578
19972,No,1.0,0.999911673717352
19973,No,1.0,0.9999325320955504
19974,No,0.9,0.998228118786375
19975,No,1.0,0.9999141766761902
19976,No,1.0,0.9999343199921671
19977,No,1.0,0.9999511265788857
19978,No,1.0,0.9999303866209199
19979,No,1.0,0.9999531529452337
19980,No,1.0,0.9999107202150285
19981,No,1.0,0.9999067870239174
19982,No,1.0,0.9999280027712771
19983,No,1.0,0.9999078597062382
19984,No,1.0,0.9999175139789379
19985,No,1.0,0.9998037008360482
19986,No,1.0,0.999936823065897
19987,No,1.0,0.9999073829640566
19988,No,0.9,0.9999234734893462
19989,No,1.0,0.99986304729117
19990,Yes,0.6,0.9839270720293051
19991,No,0.9,0.9995568571235138
19992,No,1.0,0.999935154351806
19993,No,1.0,0.9999353927404022
19994,No,0.9,0.9998421918100967
19995,No,0.9,0.9522159149180289
19996,No,0.9,0.8805389966821503
19997,No,0.9,0.9963035636944173
19998,No,0.8,0.621889712127525
19999,No,0.9,0.8502520491761296
20000,No,0.9,0.9996558420631103
20001,No,0.9,0.9901412074581766
20002,No,0.9,0.9992385944028456
20003,No,1.0,0.9999005893344576
20004,No,1.0,0.9998063224198233
20005,No,1.0,0.9998781829478556
20006,No,0.9,0.9994555102064784
20007,No,1.0,0.9998848570841458
20008,No,1.0,0.9999227583468039
20009,No,1.0,0.9998974905186837
20010,No,1.0,0.999931697745375
